#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2019-09-16-05-00-03
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1568624437.968553	COOjJN2TE78JpsgDk	10.12.6.104	49166	185.48.56.139	80	premature_connection_reuse	-	F	zeek
1568624437.968563	CY5ZokzCMav8zptF3	10.12.6.104	49167	185.22.65.17	443	premature_connection_reuse	-	F	zeek
1568624437.968578	CVdC0oiJTPE06FcRe	10.12.6.104	49168	185.48.56.139	80	premature_connection_reuse	-	F	zeek
1568624437.968598	CgPw9k2Crr4MUM2vBi	10.12.6.104	49170	185.22.65.17	443	premature_connection_reuse	-	F	zeek
1568624437.968600	CxeoFN3FBabPLh20C1	10.12.6.104	49171	185.22.65.17	443	premature_connection_reuse	-	F	zeek
1568624437.968600	CArbrIGotuiMHgWL6	10.12.6.104	49172	185.22.65.17	443	premature_connection_reuse	-	F	zeek
1568624437.968602	Cf9v27uuvWEy6yXD5	10.12.6.104	49173	185.22.65.17	443	premature_connection_reuse	-	F	zeek
1568624437.968605	CjGd6FjuUgtyAmNxk	10.12.6.104	49174	185.22.65.17	443	premature_connection_reuse	-	F	zeek
1568624437.968606	CmPGfi4UTc7nchFJI1	10.12.6.104	49175	185.22.65.17	443	premature_connection_reuse	-	F	zeek
1568624437.968739	CVNddBwd9BqeT4xlc	10.12.6.104	49178	185.22.65.17	443	premature_connection_reuse	-	F	zeek
1568624437.968882	C7dYXy2M1D5SSh6VJ3	10.12.6.104	49179	185.22.65.17	443	premature_connection_reuse	-	F	zeek
1568624437.968931	CIiZ8q1DeIq0kXOvV5	10.12.6.104	49180	185.22.65.17	443	premature_connection_reuse	-	F	zeek
1568624437.968932	CrADSX6pN41RhZmMe	10.12.6.104	49181	185.22.65.17	443	premature_connection_reuse	-	F	zeek
1568624437.968932	C9L9Lz2E10F4r5V9wh	10.12.6.104	49182	185.22.65.17	443	premature_connection_reuse	-	F	zeek
1568624437.969928	C4LGNookcRi1Bxp2a	10.12.6.104	49183	185.22.65.17	443	premature_connection_reuse	-	F	zeek
1568624437.969950	CqsbsF3IFPEWgr3rzl	10.12.6.104	49184	185.48.56.139	80	premature_connection_reuse	-	F	zeek
1568624437.969965	C2Mjlg4V6ovWT9EXNi	10.12.6.104	49185	185.48.56.139	80	premature_connection_reuse	-	F	zeek
1568624437.969981	CXL3J63lE0aWeXUtyg	10.12.6.104	49186	185.22.65.17	443	premature_connection_reuse	-	F	zeek
1568624437.970001	COZ7Mr2X2gKjUWtPBh	10.12.6.104	49187	185.48.56.139	80	premature_connection_reuse	-	F	zeek
1568624437.970017	Cpkb1a2ePXQ24WebDb	10.12.6.104	49189	185.48.56.139	80	premature_connection_reuse	-	F	zeek
1568624437.970036	Ch2CCS14olRAK5x0V	10.12.6.104	49191	185.22.65.17	443	SYN_inside_connection	-	F	zeek
1568624437.970049	CrWixi17Y80i2RLoj7	10.12.6.104	49192	185.22.65.17	443	premature_connection_reuse	-	F	zeek
1568624437.970077	C12KXR3dJbftRbvEAc	10.12.6.104	49193	185.48.56.139	80	premature_connection_reuse	-	F	zeek
1568624437.970093	COCfQi1bPzyLqcQKQ2	10.12.6.104	49194	185.48.56.139	80	premature_connection_reuse	-	F	zeek
1568624437.970121	C8e6x92UzvDSywzl02	10.12.6.104	49195	185.48.56.139	80	premature_connection_reuse	-	F	zeek
1568624437.970137	CWoo6pnyIaWOkRwU2	10.12.6.104	49196	185.22.65.17	443	premature_connection_reuse	-	F	zeek
1568624437.970157	CXfwjm4GoNZ6bEgMMd	10.12.6.104	49197	185.48.56.139	80	SYN_inside_connection	-	F	zeek
1568624438.511461	C0I0dlVYIzd5WDu21	10.4.20.101	49174	199.116.248.108	80	SYN_inside_connection	-	F	zeek
1568624438.511691	CU6T4lGddLzNvm0Gh	10.4.20.101	49190	176.223.207.41	80	premature_connection_reuse	-	F	zeek
1568624438.512009	CANr2w2BG08Pf2ahd1	10.4.20.101	49198	186.2.161.51	80	SYN_inside_connection	-	F	zeek
1568624438.996696	C6Pypv3x3MtE3ZOjZ5	10.8.1.105	49163	0.0.0.0	80	SYN_inside_connection	-	F	zeek
1568624438.996712	CB4pTK1qTpZaUefhLf	10.8.1.105	49187	80.77.82.41	80	premature_connection_reuse	-	F	zeek
1568624438.996728	CzqeW12TgRHAwRsH1e	10.8.1.105	49192	188.225.78.226	80	premature_connection_reuse	-	F	zeek
1568624439.526223	CEprSP2q15FoMvU6t6	10.9.4.102	49845	191.6.194.89	80	data_after_reset	-	F	zeek
1568624439.546037	Cx9Yb1284ajr0QkyRa	10.9.4.102	49158	66.45.232.107	80	premature_connection_reuse	-	F	zeek
1568624440.000047	Cayk6L2Av1eFvKqmxl	10.4.5.101	49179	185.82.202.28	80	premature_connection_reuse	-	F	zeek
1568624440.000066	CZ6KYF1YeVJgptIzek	10.4.5.101	49180	185.82.202.28	80	premature_connection_reuse	-	F	zeek
1568624440.533822	Cof1kn3pM4tO8RZuB6	10.4.5.109	49262	189.142.153.187	80	bad_HTTP_request	-	F	zeek
1568624440.533822	Cof1kn3pM4tO8RZuB6	10.4.5.109	49262	189.142.153.187	80	line_terminated_with_single_CR	-	F	zeek
1568624440.534129	CrE5Jr1GiWKyE0KfZj	10.4.5.109	49375	109.68.75.17	80	bad_HTTP_request	-	F	zeek
1568624440.534183	CUzS273QDX3F1sxXl	10.4.5.109	49440	104.95.101.7	80	bad_HTTP_request	-	F	zeek
1568624440.534183	CUzS273QDX3F1sxXl	10.4.5.109	49440	104.95.101.7	80	line_terminated_with_single_CR	-	F	zeek
1568624440.534252	C3WfUq36W00SqvPinh	10.4.5.109	49561	185.4.73.34	80	bad_HTTP_request	-	F	zeek
1568624440.534252	C3WfUq36W00SqvPinh	10.4.5.109	49561	185.4.73.34	80	line_terminated_with_single_CR	-	F	zeek
1568624440.534918	CuXfJn2Nn1GyUKK7i1	10.4.5.109	49896	177.84.122.82	80	bad_HTTP_request	-	F	zeek
1568624440.534918	CuXfJn2Nn1GyUKK7i1	10.4.5.109	49896	177.84.122.82	80	line_terminated_with_single_CR	-	F	zeek
1568624440.534926	Cf5ZhvZbm5coXFmy	10.4.5.109	49897	104.140.215.151	80	bad_HTTP_request	-	F	zeek
1568624440.534933	C1iCCBenXQQa4CFw1	10.4.5.109	49923	95.160.59.82	80	bad_HTTP_request	-	F	zeek
1568624440.534933	C1iCCBenXQQa4CFw1	10.4.5.109	49923	95.160.59.82	80	line_terminated_with_single_CR	-	F	zeek
1568624440.535061	CBpX8g3uAMNcnUn2n8	10.4.5.109	49998	221.160.82.225	80	bad_HTTP_request	-	F	zeek
1568624440.535879	-	-	-	-	-	x509_cert_parse_error	FPnDQ40kMi1p6Mrff	F	zeek
1568624440.537658	CR7JmT6oOz7DAB5ql	10.4.5.109	49223	31.27.151.174	443	premature_connection_reuse	-	F	zeek
1568624440.537679	Cut4ng4kfQaRJpy9Nb	10.4.5.109	49229	31.27.151.174	443	premature_connection_reuse	-	F	zeek
1568624440.537974	CrE5Jr1GiWKyE0KfZj	10.4.5.109	49375	109.68.75.17	80	premature_connection_reuse	-	F	zeek
1568624440.537977	Cnv98L17luphpy15ae	10.4.5.109	49376	109.68.75.17	80	premature_connection_reuse	-	F	zeek
1568624440.538034	C03vgU3dKilcd2vfF8	10.4.5.109	49485	31.27.151.174	443	premature_connection_reuse	-	F	zeek
1568624440.538042	C8lirX2Ue0lOfWyo04	10.4.5.109	49490	31.27.151.174	443	premature_connection_reuse	-	F	zeek
1568624440.538088	C3WfUq36W00SqvPinh	10.4.5.109	49561	185.4.73.34	80	premature_connection_reuse	-	F	zeek
1568624440.538305	Cu6nop3ccVaYacfOf3	10.4.5.109	49577	84.18.198.196	443	premature_connection_reuse	-	F	zeek
1568624440.538344	CrOmx8wyqklAbDzJf	10.4.5.109	49638	109.68.75.17	80	premature_connection_reuse	-	F	zeek
1568624440.538403	CgVwn13Kk5jQkJBLTb	10.4.5.109	49749	31.27.151.174	443	premature_connection_reuse	-	F	zeek
1568624440.538412	CmsUmr3GQoBMwt1vR	10.4.5.109	49752	31.27.151.174	443	premature_connection_reuse	-	F	zeek
1568624440.538724	COesGzhhzODzf3HE8	10.4.5.109	49889	109.68.75.17	80	premature_connection_reuse	-	F	zeek
1568624440.538743	C1iCCBenXQQa4CFw1	10.4.5.109	49923	95.160.59.82	80	premature_connection_reuse	-	F	zeek
1568624440.538968	C1E39e3Hi5x18bYsHl	10.4.5.109	50001	31.27.151.174	443	premature_connection_reuse	-	F	zeek
1568624440.538975	CjOE7y40JjjoIhIJjc	10.4.5.109	50004	31.27.151.174	443	premature_connection_reuse	-	F	zeek
1568624440.539199	C71sPP3sKrmqLH4Cbh	10.4.5.109	50136	109.68.75.17	80	premature_connection_reuse	-	F	zeek
1568624440.539316	C1TNNBSfFDyP9KPgb	10.4.5.109	50243	202.142.151.245	443	premature_connection_reuse	-	F	zeek
1568624440.539325	CjcbKF24UzI3QOzxe8	10.4.5.109	50244	202.142.151.245	443	premature_connection_reuse	-	F	zeek
1568624440.539335	C1NGN51nhyVpQAIcBg	10.4.5.109	50248	202.142.151.245	443	premature_connection_reuse	-	F	zeek
1568624440.539344	CcfONO1nkg7JfjV19g	10.4.5.109	50250	202.142.151.245	443	premature_connection_reuse	-	F	zeek
1568624440.539352	CCCW424s2UGYSsKuq3	10.4.5.109	50251	202.142.151.245	443	premature_connection_reuse	-	F	zeek
1568624440.539388	CGNkXo1a9oldFQ0sgl	10.4.5.109	50266	31.27.151.174	443	premature_connection_reuse	-	F	zeek
1568624440.539405	CXnt9o3IFGN6hNAPPg	10.4.5.109	50271	31.27.151.174	443	premature_connection_reuse	-	F	zeek
1568624440.539468	CSAqKl2AD8fLEeuCq6	10.4.5.109	50344	185.4.73.34	80	SYN_inside_connection	-	F	zeek
1568624440.539565	CF9Min4ZkHWimFm3e1	10.4.5.109	50360	84.18.198.196	443	SYN_inside_connection	-	F	zeek
1568624440.539568	CF9Min4ZkHWimFm3e1	10.4.5.109	50360	84.18.198.196	443	window_recision	-	F	zeek
1568624440.539627	CGji1t3kXYQ6aVCuQh	10.4.5.109	50414	109.68.75.17	80	premature_connection_reuse	-	F	zeek
1568624440.659099	CAUoPd3yORoQGeetj3	10.220.170.150	44564	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624440.690599	CtrfsT2Y7lRoNerAk	10.220.170.150	44566	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624440.865547	C222yv3Wrt4nzJyENi	10.220.170.150	44568	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624440.909587	C6Gt24z4Xf5EtVShe	10.220.170.150	44570	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624441.649257	CbFGFc19YroaqKwAne	10.5.5.102	49181	185.141.27.24	80	SYN_inside_connection	-	F	zeek
1568624442.336666	Cf9p1s1FBMlviwizVc	10.4.13.103	49195	185.58.225.60	80	premature_connection_reuse	-	F	zeek
1568624442.336673	CtV5B6S8J0GDHZiya	10.4.13.103	49202	217.23.1.61	80	premature_connection_reuse	-	F	zeek
1568624442.336674	CB0z1W3MCU2uWJCZv2	10.4.13.103	49203	217.23.1.61	80	premature_connection_reuse	-	F	zeek
1568624442.336775	CvjsL71VYJqguxVJI2	10.4.13.103	49204	185.158.112.49	80	premature_connection_reuse	-	F	zeek
1568624442.337070	CELMuB4s4tGGFKH561	10.4.13.103	49205	185.158.112.49	80	premature_connection_reuse	-	F	zeek
1568624442.337071	CE8frW1fS0SkBdS2od	10.4.13.103	49206	185.158.112.49	80	premature_connection_reuse	-	F	zeek
1568624442.337117	CHt6ip3K4ZqX4lkqM3	10.4.13.103	49208	217.23.1.61	80	premature_connection_reuse	-	F	zeek
1568624442.337118	CV7j7VR02XObuduTe	10.4.13.103	49209	217.23.1.61	80	premature_connection_reuse	-	F	zeek
1568624442.786154	CozN5k4aX6vORzcex	10.5.26.104	50393	173.255.128.189	80	SYN_inside_connection	-	F	zeek
1568624442.786387	ChWYFde3n08KDqoe	10.5.26.104	50432	185.154.53.83	80	premature_connection_reuse	-	F	zeek
1568624442.788773	C4yePt14u90lkKqs7b	10.5.26.104	50445	104.223.87.60	80	premature_connection_reuse	-	F	zeek
1568624443.295042	C0ch933sUk6pFj0xL4	10.12.11.101	49163	103.53.172.3	80	inflate_failed	-	F	zeek
1568624443.295930	COB4u42RPnoJCIfttc	10.12.11.101	49164	107.20.169.151	80	premature_connection_reuse	-	F	zeek
1568624443.763177	CohIxD1aiAXbBK0O01	10.3.20.102	49369	37.202.7.169	80	SYN_inside_connection	-	F	zeek
1568624443.763184	CXj5uY3TCcgNBKTsUc	10.3.20.102	49370	92.53.104.78	80	premature_connection_reuse	-	F	zeek
1568624443.766887	C3MzYr28bHDmnplnn2	10.3.20.102	49405	216.170.119.139	80	premature_connection_reuse	-	F	zeek
1568624444.776736	CHuD3iXFOtZCOLSed	10.10.30.101	49173	111.68.20.150	80	premature_connection_reuse	-	F	zeek
1568624444.777032	CjrDXj44bsz7C2JXya	10.10.30.101	49176	69.16.164.31	80	premature_connection_reuse	-	F	zeek
1568624444.777048	CNm4gp2okihuRLNdpg	10.10.30.101	49177	45.77.67.197	80	premature_connection_reuse	-	F	zeek
1568624444.777059	CMHamR3zUySaA0Clxa	10.10.30.101	49178	89.253.235.118	80	premature_connection_reuse	-	F	zeek
1568624444.777802	CXpzEP18EUsolx5UY8	10.10.30.101	49179	45.77.67.197	80	premature_connection_reuse	-	F	zeek
1568624444.777816	CXArwZ3qmYcRxKUqPh	10.10.30.101	49180	45.77.67.197	80	premature_connection_reuse	-	F	zeek
1568624444.777834	C7wkk83L32VchgA5Jf	10.10.30.101	49258	45.77.67.197	80	premature_connection_reuse	-	F	zeek
1568624444.777848	Cp2WVN1vVx968shIha	10.10.30.101	49260	45.77.67.197	80	premature_connection_reuse	-	F	zeek
1568624444.883400	C1Z3gr38UJ6sFb7328	10.220.170.150	44572	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624444.926049	CKfgJz4xyI4lYpq901	10.220.170.150	44574	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624445.389114	CKAF1e460m9Zpma3t5	10.3.10.105	49159	65.181.112.252	80	active_connection_reuse	-	F	zeek
1568624445.389122	CGuGE1X1L0ddLxGr1	10.3.10.105	49160	67.199.248.11	443	active_connection_reuse	-	F	zeek
1568624445.389185	C1oS1W2PamhO8jzX6g	10.3.10.105	49161	187.17.111.98	443	active_connection_reuse	-	F	zeek
1568624445.389211	CogddV2eFhpPN9h3m	10.3.10.105	49163	65.181.112.240	80	active_connection_reuse	-	F	zeek
1568624445.389218	CnKRT11wqeNuo0wInf	10.3.10.105	49164	65.181.112.252	80	premature_connection_reuse	-	F	zeek
1568624445.389337	C4EOFd40o4tV8zvrk	10.3.10.105	49165	65.181.112.54	80	SYN_inside_connection	-	F	zeek
1568624445.389361	CRJiO725mpanXGWGhj	10.3.10.105	49166	65.181.112.252	80	active_connection_reuse	-	F	zeek
1568624445.506585	CEjBQMOFWIFsGDYXk	10.220.170.150	44576	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624445.554428	CLPvBrV9O4igIibZ2	10.220.170.150	44578	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624446.023833	CYY7Xv205lqAWEwy4e	10.5.29.101	49898	108.179.192.59	80	SYN_inside_connection	-	F	zeek
1568624446.024098	CzcHHRPkUsUFWBDNa	10.5.29.101	49956	91.195.102.3	80	SYN_inside_connection	-	F	zeek
1568624446.024108	CdYvp22yVXgzCq4Isd	10.5.29.101	49957	91.195.102.3	443	SYN_inside_connection	-	F	zeek
1568624446.024109	CiNe9b2Fn9x2ygl1Fc	10.5.29.101	49958	91.195.102.3	443	SYN_inside_connection	-	F	zeek
1568624446.688889	CSQeHly9jPBj4fkE	10.5.5.105	49229	185.141.27.24	80	premature_connection_reuse	-	F	zeek
1568624447.219632	COfOQe4tdA5jeWe1dl	10.2.8.103	49277	212.166.71.52	80	SYN_inside_connection	-	F	zeek
1568624447.219772	CPfxvv33pjVFjXmaAf	10.2.8.103	49298	194.87.93.53	80	SYN_inside_connection	-	F	zeek
1568624447.220198	Co2GBT3zVvLkptyPDd	10.2.8.103	49380	45.63.115.214	80	premature_connection_reuse	-	F	zeek
1568624447.718972	Cmi9Lt38Mt6gdA7WQ9	10.12.21.103	49159	31.31.196.247	80	inflate_failed	-	F	zeek
1568624447.719638	Cv0l7x2D4qrCru6Shl	10.12.21.103	49163	74.220.219.67	80	active_connection_reuse	-	F	zeek
1568624447.719655	CUoSXA2FY2ookU5OBh	10.12.21.103	49167	103.198.0.2	443	SYN_inside_connection	-	F	zeek
1568624447.719657	CDWWiI2kKlWxGenFGj	10.12.21.103	49168	103.198.0.2	443	SYN_inside_connection	-	F	zeek
1568624447.719724	CIRABa3fqdO0ug9rrl	10.12.21.103	49169	103.198.0.2	443	SYN_inside_connection	-	F	zeek
1568624447.719725	CFNqJE10uz1aND0d3i	10.12.21.103	49170	103.198.0.2	443	SYN_inside_connection	-	F	zeek
1568624448.255984	ChAcqg1nWxv7bEOpAf	10.6.8.101	49172	217.182.84.120	80	premature_connection_reuse	-	F	zeek
1568624448.256042	CtxyYjacKH6zyqb4d	10.6.8.101	49176	162.125.8.1	443	premature_connection_reuse	-	F	zeek
1568624448.256043	Ck5fbufmZPaWxsvLa	10.6.8.101	49177	162.125.8.1	443	premature_connection_reuse	-	F	zeek
1568624448.256132	CGEVdY1Eixi4YUl1Zh	10.6.8.101	49179	162.125.49.3	443	premature_connection_reuse	-	F	zeek
1568624448.256133	C0JnPi3qErhdlKSVG1	10.6.8.101	49178	162.125.49.3	443	premature_connection_reuse	-	F	zeek
1568624448.259226	Cr3ByC21htA0SFfWSd	10.6.8.101	49182	69.31.136.5	443	premature_connection_reuse	-	F	zeek
1568624448.259271	CM6qNU310VyZr1ROj7	10.6.8.101	49183	69.31.136.41	443	active_connection_reuse	-	F	zeek
1568624448.277357	CBbB3OSAkv78rOwO4	10.6.8.101	49184	177.12.174.101	80	premature_connection_reuse	-	F	zeek
1568624448.277378	CJBZbA1UT3ykWwqGri	10.6.8.101	49158	172.217.11.131	80	premature_connection_reuse	-	F	zeek
1568624448.277444	Cf6U0KXzlLhqmB1j8	10.6.8.101	49159	191.252.101.74	80	premature_connection_reuse	-	F	zeek
1568624448.277468	CBHt103LvXJvkbOhFb	10.6.8.101	49160	191.252.101.74	80	premature_connection_reuse	-	F	zeek
1568624448.277513	CDwZx73JADzyfKnrT8	10.6.8.101	49161	177.54.146.52	6761	premature_connection_reuse	-	F	zeek
1568624448.835315	CuSeZb1Y449FzyPU4f	10.4.16.101	49853	175.28.4.12	80	SYN_inside_connection	-	F	zeek
1568624448.835412	CPm01mtwoWxyILeV	10.4.16.101	49919	176.223.207.41	80	premature_connection_reuse	-	F	zeek
1568624448.835477	Cdhj3Z3joypU18p5c3	10.4.16.101	49923	186.2.161.51	80	SYN_inside_connection	-	F	zeek
1568624449.472455	CHAslr4r8dBpPNfi9h	10.220.170.150	44580	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624449.524403	CngNCH30tmHDGvTSj9	10.220.170.150	44582	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624450.061057	CprcEe3ofmRCUdu6I9	10.220.170.150	44584	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624450.090181	CGglLv4KlJIeB55Oqc	10.220.170.150	44586	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624453.499288	CwaUsU3a6vPe5hStw2	10.220.170.150	44588	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624453.563884	CUxtt04ogpm01XHzJ5	10.220.170.150	44590	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624454.248788	CW5xm22qITTMHR3on7	10.220.170.150	44592	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624454.286193	CaKF8D3j0xbqP7p1Tk	10.220.170.150	44594	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624462.712841	CkIid3GFyTH1JjfWk	10.220.170.150	44596	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624462.741854	CvlJ2W2iPasFuFxLe9	10.220.170.150	44598	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624463.843183	C0FaTG3DiobvbMfkrh	10.220.170.150	44600	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624463.881977	CgmTST2X83XpxJucx7	10.220.170.150	44602	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624465.964971	C7a1Aun2iNI0GBUO9	10.220.170.150	44604	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624465.997147	Cu2h5j4bw2D5CmtMV4	10.220.170.150	44606	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624468.471563	CIDIPZ3x2ke5vbYAAk	10.220.170.150	44608	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624468.527493	CLGGGm1xk5dC3dpVSi	10.220.170.150	44610	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624469.345477	Cm42CZkEMjYstbb7b	10.220.170.150	44612	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624469.380122	CMEZve1BapL9JMKCB3	10.220.170.150	44614	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624469.785529	CDrEhA47MkJ5WIQH99	10.220.170.150	44616	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624469.829520	CqSqOg24ekUvl9Zbcb	10.220.170.150	44618	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624472.021307	CedMJ81BGJgouUqlUh	10.220.170.150	44620	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624472.120252	CHxKMf2gjOFuYdGxql	10.220.170.150	44622	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624473.233272	CU7cHz1oUvsHxI3gK3	10.220.170.150	44624	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624473.276268	CqnPT014N8haNOJvEf	10.220.170.150	44626	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624476.456301	CP3Ovh1qvyt2UifFki	10.220.170.150	44628	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624476.482842	CGzVBz1p1FlmWzGjG9	10.220.170.150	44630	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624477.743358	CGoPKA2WEjTpPrx0kd	10.220.170.150	44632	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624477.770608	CKv2MG35va7l4tvO31	10.220.170.150	44634	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624482.330711	CqsUo44Q25kkvTtJPg	10.8.0.1	48617	192.40.114.215	443	SYN_inside_connection	-	F	zeek
1568624484.547772	CHKVJD348tzNRsRbvg	10.220.170.150	44636	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624484.594776	CYth0m2eVqjx76dBc	10.220.170.150	44638	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624485.083910	CLavCZ3lKtwUXIL2H8	192.168.1.114	49507	192.168.1.229	445	premature_connection_reuse	-	F	zeek
1568624485.083914	Cyr5hR1b8hI0TXZnKi	192.168.1.114	49508	192.168.1.229	445	premature_connection_reuse	-	F	zeek
1568624485.083970	Ck42gc3s1au5dYDrD7	192.168.1.114	49569	192.168.1.229	445	premature_connection_reuse	-	F	zeek
1568624485.084238	CyJMgp2d5qjlN4Y4T1	192.168.1.114	49790	107.154.226.206	445	premature_connection_reuse	-	F	zeek
1568624485.084251	CXKA0XPYwoOeTYkl8	192.168.1.114	49793	107.154.226.1	445	premature_connection_reuse	-	F	zeek
1568624485.084341	CPYBBT3xrpuvu45Egc	192.168.1.114	49863	107.154.226.2	445	premature_connection_reuse	-	F	zeek
1568624485.084440	CXSCYL3o0CD3jzxD2c	192.168.1.114	49941	107.154.226.3	445	premature_connection_reuse	-	F	zeek
1568624485.084561	CmmsbW1rcYaTJCyupa	192.168.1.114	50024	107.154.226.4	445	premature_connection_reuse	-	F	zeek
1568624485.084687	CVWkuC4VFqxwwmyGWb	192.168.1.114	50111	107.154.226.5	445	premature_connection_reuse	-	F	zeek
1568624485.084826	CO0CQs1DkCyJ4hxf3k	192.168.1.114	50208	107.154.226.6	445	premature_connection_reuse	-	F	zeek
1568624485.085038	CZw7162N10grJWWkQ4	192.168.1.114	50309	107.154.226.7	445	premature_connection_reuse	-	F	zeek
1568624485.085198	CMGecqUPlUlIWDIa1	192.168.1.114	50415	107.154.226.8	445	premature_connection_reuse	-	F	zeek
1568624485.085365	CAQPap45UoCPDMVTOl	192.168.1.114	50530	107.154.226.9	445	premature_connection_reuse	-	F	zeek
1568624485.085545	CmkFQZ2fITnIlvuMsl	192.168.1.114	50650	107.154.226.10	445	premature_connection_reuse	-	F	zeek
1568624485.085750	CwnyMB2kAy6uLoRRQ9	192.168.1.114	50776	107.154.226.11	445	premature_connection_reuse	-	F	zeek
1568624485.085911	C2fXr82Wg1Cv76sAt9	192.168.1.114	50910	107.154.226.12	445	premature_connection_reuse	-	F	zeek
1568624485.086061	CuMh77n541K3CU5Z8	192.168.1.114	51045	107.154.226.13	445	premature_connection_reuse	-	F	zeek
1568624485.086242	CH7gZZ1QD4CAuvxmhg	192.168.1.114	51191	107.154.226.14	445	premature_connection_reuse	-	F	zeek
1568624485.086429	CMoVnV3lYsT4r2pGbl	192.168.1.114	51343	107.154.226.15	445	premature_connection_reuse	-	F	zeek
1568624485.086627	CmuVTo2fbEFaekbmqa	192.168.1.114	51500	107.154.226.16	445	premature_connection_reuse	-	F	zeek
1568624485.086813	CXSbIx4oy34u0yCIt	192.168.1.114	51660	107.154.226.17	445	premature_connection_reuse	-	F	zeek
1568624485.086992	CspgOa2bMjBGWZ3546	192.168.1.114	51830	107.154.226.18	445	premature_connection_reuse	-	F	zeek
1568624485.087163	CESQrA3GsrfDri4ZH1	192.168.1.114	52006	107.154.226.19	445	premature_connection_reuse	-	F	zeek
1568624485.087356	COnkpq2hCQx9qP6jc	192.168.1.114	52184	107.154.226.20	445	premature_connection_reuse	-	F	zeek
1568624485.087472	CIvTBq4aX83h1hyMD9	192.168.1.114	52292	181.196.83.25	445	premature_connection_reuse	-	F	zeek
1568624485.087483	CNuoXH3ebJ2tlJNlLb	192.168.1.114	52306	181.196.83.1	445	premature_connection_reuse	-	F	zeek
1568624485.087501	CFYwao1CcQ2ppwkvFi	192.168.1.114	52317	181.196.83.1	445	premature_connection_reuse	-	F	zeek
1568624485.087593	CqUvPC32EC9pFTZ9x4	192.168.1.114	52374	107.154.226.21	445	premature_connection_reuse	-	F	zeek
1568624485.087732	CNjK2j1ERrGJRUoOdc	192.168.1.114	52528	181.196.83.1	445	premature_connection_reuse	-	F	zeek
1568624485.087776	CbBF8BZ30iZ3DslB6	192.168.1.114	52561	107.154.226.22	445	premature_connection_reuse	-	F	zeek
1568624485.087950	CSC45u2jbFYOT3MPn2	192.168.1.114	52762	107.154.226.23	445	premature_connection_reuse	-	F	zeek
